"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp1_baseline"
"08/07/2026 20:13:58:949 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","num-nodes","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","36","0","0","0","0","0","100","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","27","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","28","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"8","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","28","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","37","0","0","0","0","0","100","0","0","0"
"8","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
"11","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","33","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","29","0.29999999999999716","0","0.29999999999999716","0","0","99.7","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","29","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","38","0","0","0","0","0","100","0","0","0"
"8","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","48","0","0","0","0","0","100","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","30","0.09999999999999432","0","0.09999999999999432","0","0","99.9","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","0","70","0","70","0","0","30","0","0","0"
"8","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","49","0","0","0","0","0","100","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","30","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","39","0","0","0","0","0","100","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","31","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","1","64.30000000000001","0","64.30000000000001","0","0","35.699999999999996","0","0","0"
"8","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","50","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","31","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","2","54.1","0","54.1","0","0","45.9","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","32","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","32","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","3","47.4","0","47.4","0","0","52.6","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","33","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","4","38.1","0","38.1","0","0","61.9","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","33","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","43","0","0","0","0","0","100","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","34","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","5","31.10000000000001","0","31.10000000000001","0","0","68.89999999999999","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","6","25","0","25","0","0","75","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","34","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","7","20.299999999999997","0","20.299999999999997","0","0","79.7","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","35","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","8","16.200000000000003","0","16.200000000000003","0","0","83.8","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","35","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","9","12.099999999999994","0","12.099999999999994","0","0","87.9","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","36","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","48","0","0","0","0","0","100","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","37","0","0","0","0","0","100","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","36","0","0","0","0","0","100","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","49","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","10","9.200000000000003","0","9.200000000000003","0","0","90.8","0","0","0"
"9","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","50","0","0","0","0","0","100","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","38","0","0","0","0","0","100","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","39","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","11","7.199999999999989","0","7.199999999999989","0","0","92.80000000000001","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","37","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","12","5.400000000000006","0","5.400000000000006","0","0","94.6","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","0","70","0","70","0","0","30","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","38","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","13","4","0","4","0","0","96","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","1","61.3","0","61.3","0","0","38.7","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","39","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","14","3.200000000000003","0","3.200000000000003","0","0","96.8","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","2","52.6","0","52.6","0","0","47.4","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","43","0","0","0","0","0","100","0","0","0"
"15","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","0","70","0","70","0","0","30","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","40","0","0","0","0","0","100","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","15","2.4000000000000057","0","2.4000000000000057","0","0","97.6","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","3","42.900000000000006","0","42.900000000000006","0","0","57.099999999999994","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","41","0","0","0","0","0","100","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"15","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","1","63","0","63","0","0","37","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","16","2.299999999999997","0","2.299999999999997","0","0","97.7","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","42","0","0","0","0","0","100","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","4","36.199999999999996","0","36.199999999999996","0","0","63.800000000000004","0","0","0"
"15","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","2","53.8","0","53.8","0","0","46.2","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","17","1.9000000000000057","0","1.9000000000000057","0","0","98.1","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","5","29.10000000000001","0","29.10000000000001","0","0","70.89999999999999","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","43","0","0","0","0","0","100","0","0","0"
"15","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","3","43.99999999999999","0","43.99999999999999","0","0","56.00000000000001","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","18","1.5","0","1.5","0","0","98.5","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","44","0","0","0","0","0","100","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","6","23.799999999999997","0","23.799999999999997","0","0","76.2","0","0","0"
"15","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","4","37.8","0","37.8","0","0","62.2","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","48","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","19","1.4000000000000057","0","1.4000000000000057","0","0","98.6","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","45","0","0","0","0","0","100","0","0","0"
"15","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","5","32.19999999999999","0","32.19999999999999","0","0","67.80000000000001","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","7","19","0","19","0","0","81","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","49","0","0","0","0","0","100","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","20","1","0","1","0","0","99","0","0","0"
"15","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","6","26.099999999999994","0","26.099999999999994","0","0","73.9","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","46","0","0","0","0","0","100","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","8","15.100000000000009","0","15.100000000000009","0","0","84.89999999999999","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","21","0.7999999999999972","0","0.7999999999999972","0","0","99.2","0","0","0"
"10","none","targeted","BA","10","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","50","0","0","0","0","0","100","0","0","0"
"15","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","7","21","0","21","0","0","79","0","0","0"
"12","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","47","0","0","0","0","0","100","0","0","0"
"14","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","9","11.599999999999994","0","11.599999999999994","0","0","88.4","0","0","0"
"13","none","targeted","BA","30","1000","2","0.1","0.1","0.5","1","70","5","95","80","75","1","50","22","0.7999999999999972","0","0.7999999999999972","0","0","99.2","0","0","0"
